code,name,latitude,longitude
MABA,Mandi Bamora Railway Station,24.0534316,78.0822092
MKRN,Makronia Railway Station,23.8668888,78.8093022
GAJ,Ganeshganj Railway Station,23.8955382,79.0732998
PHA,Patharia Railway Station,23.9056951,79.1924626
PB,Puntamba Railway Station,19.7617951,74.6216748
DMP,Dharampur Himachal Railway Station,30.9000204,77.0239344
KMTI,Kumarhatti Railway Station,30.889239,77.056185
BOF,Barog Railway Station,30.8903606,77.0816538
SOL,Solan Railway Station,30.9083996,77.0983991
SLR,Salogra Railway Station,30.9349975,77.1309013
KDZ,Kandaghat Railway Station,30.9659077,77.1074152
SGS,Shoghi Railway Station,31.039055,77.124674
TVI,Taradevi Railway Station,31.0761023,77.1394515
JTO,Jutogh Railway Station,31.1011457,77.1226116
SHZ,Summer Hill Railway Station,31.107469,77.138165
SML,Shimla Railway Station,31.102486,77.159796
